timestamp,open,high,low,close,volume,vwap,transactions,otc
1739664000000,97588.2,97738.22,96057.68,96257.0,2715.174760953101,96913.1943,353254,
1739750400000,96144.1,97163.0,95200.0,95781.8,5190.55508051937,95971.3747,395059,
1739836800000,95772.8,96923.0,93333.0,95607.4,12084.381233814322,94839.5607,604784,
1739923200000,95600.0,97056.0,94996.8,96632.03,8795.184295502238,96039.1424,444565,
1740009600000,96632.03,98862.0,96405.7,98347.2,12058.825264975687,97673.9249,568169,
1740096000000,98347.2,99574.0,94721.92,96157.03,22158.408055223048,97105.2479,805930,
1740182400000,96099.5,97143.0,95767.95,96582.12,7982.224759819796,96470.764,338218,
1740268800000,96600.1,96767.0,95243.91,96303.4,4328.53207244962,96150.0747,286765,
1740355200000,96303.4,96659.0,91300.0,91510.82,16322.816662273854,94173.703,654904,
1740441600000,91509.88,92833.0,85836.18,88583.74,41774.612089547634,88541.9793,1488286,
1740528000000,88583.17,89623.0,80525.0,84111.78,31312.753964368785,85708.6676,1133928,
1740614400000,84089.9,87320.0,82554.11,85007.0,21525.146429446282,84828.1336,835812,
1740700800000,84668.4,85330.0,78167.81,84297.73,39315.39224549108,81654.7434,1387121,
1740787200000,84309.2,86819.0,83772.54,86018.76,9483.167358992197,85171.9071,480069,
1740873600000,86020.8,95321.0,84500.1,94265.48,24083.551182444568,90607.8617,840984,
1740960000000,94265.47,94633.0,85007.01,86161.1,29529.830316002295,89610.8205,1076604,
1741046400000,86144.7,89168.0,81434.5,87250.0,30109.867577522098,84751.7365,1022823,
1741132800000,87250.0,91262.0,86329.22,90603.73,19533.194312600823,89058.4809,788582,
1741219200000,90610.4,92997.0,87790.5,89921.85,16844.89871932009,90116.3573,789021,
1741305600000,89925.3,91454.0,84608.27,86756.98,33084.234990550984,87913.8854,1048066,
1741392000000,86762.3,87140.0,85200.0,86206.69,4705.676339960525,86168.4512,328333,
1741478400000,86164.1,86823.0,80000.0,80952.0,11163.45971722182,82797.4593,549497,
1741564800000,80708.21,84245.0,77389.0,78558.8,27148.7636943381,80150.4,1041664,
1741651200000,78558.9,83820.0,76555.0,82914.51,22831.749789708134,80673.3788,912432,
1741737600000,82900.0,84630.0,80572.21,83659.43,16241.983702473553,82513.6362,742589,
1741824000000,83659.45,84494.0,79890.0,81073.43,12923.944434313644,81761.6258,595582,
1741910400000,81112.3,85487.0,80771.17,84207.0,14087.557383420763,83741.4661,534584,
1741996800000,83997.7,84911.0,83612.24,84351.46,3214.6304629704055,84280.0932,306369,
1742083200000,84351.45,85280.0,81969.44,82562.57,5211.988198380981,83381.0849,363584,
1742169600000,82600.0,84920.0,82416.98,84011.4,9639.781044911759,83615.8456,389852,
1742256000000,84015.2,84221.0,81125.0,82698.76,10062.888107062385,82266.1326,417453,
1742342400000,82705.4,87189.0,82535.53,86877.96,16382.765361706706,84543.9603,540855,
1742428800000,87030.0,87622.0,83596.75,84183.42,12424.910870743975,85260.2375,497810,
1742515200000,84183.41,84945.0,83100.0,84061.96,7581.995538601589,83998.5136,417701,
1742601600000,84034.3,84594.0,83659.69,83800.0,2634.278738259736,84142.9882,174401,
1742688000000,83800.0,86288.0,83799.9,86092.94,4229.03650627041,84886.8189,228932,
1742774400000,86076.5,88868.0,85533.06,87523.62,15617.848069643971,87782.565,520897,
1742860800000,87511.9,88651.0,86306.7,87427.88,11981.309563373188,87629.2747,410948,
1742947200000,87432.82,88460.0,85850.0,86899.0,9432.048537932485,87134.8707,404913,
1743033600000,86899.0,87934.0,85784.0,87217.48,8122.249638922017,87036.4542,381904,
1743120000000,87209.9,87578.0,83530.1,84373.9,13027.441020453902,84839.621,485023,
1743206400000,84373.9,84779.0,81608.99,82613.8,4888.172354760677,82954.8133,328248,
1743292800000,82866.0,83697.0,81538.88,82379.98,4152.01394160017,82747.7186,291349,
1743379200000,82325.4,83998.0,81265.16,82534.32,9345.12986192132,82632.3517,473988,
1743465600000,82523.0,85566.53,82403.32,85170.37,11357.764515553576,84286.1218,496446,
1743552000000,85166.92,89042.7,82141.5,82490.08,20950.87652203718,85421.1468,698121,
1743638400000,82517.0,83953.45,81177.7,83174.33,14397.414528337335,82384.7264,649530,
